stage,sequence,release_ns,queued_ns,start_ns,end_ns,queue_ms,service_ms,age_ms,dispatch_lag_ms,thread_cpu_ms,beam_index,output_samples
live,998,12224406911871,12224407058518,12224407129559,12224407884256,0.071041,0.754697,0.972385,0.146647,0.711072,0,480
live,999,12224416911871,12224417053933,12224417121998,12224418168635,0.068065,1.046637,1.256764,0.142062,0.69072,0,480
live,1000,12224426911871,12224427054469,12224427144230,12224428697496,0.089761,1.553266,1.785625,0.142598,1.470752,0,480
live,1001,12224436911871,12224437044860,12224437123069,12224438182921,0.078209,1.059852,1.27105,0.132989,0.70656,0,480
live,1002,12224446911871,12224447048755,12224447126420,12224447855228,0.077665,0.728808,0.943357,0.136884,0.686368,0,480
live,1003,12224456911871,12224457050506,12224457125515,12224457862868,0.075009,0.737353,0.950997,0.138635,0.694656,0,480
live,1004,12224466911871,12224467048289,12224467112802,12224467841323,0.064513,0.728521,0.929452,0.136418,0.6864,0,480
live,1005,12224476911871,12224477053784,12224477118809,12224478188870,0.065025,1.070061,1.276999,0.141913,0.712704,0,480
live,1006,12224486911871,12224487047984,12224487137329,12224488228030,0.089345,1.090701,1.316159,0.136113,0.725248,0,480
live,1007,12224496911871,12224497052135,12224497134664,12224498186292,0.082529,1.051628,1.274421,0.140264,0.696224,0,480
live,1008,12224506911871,12224507058494,12224507137535,12224508219564,0.079041,1.082029,1.307693,0.146623,0.715872,0,480
live,1009,12224516911871,12224517053909,12224517134326,12224517865119,0.080417,0.730793,0.953248,0.142038,0.687808,0,480
live,1010,12224526911871,12224527052428,12224527118701,12224527839798,0.066273,0.721097,0.927927,0.140557,0.67872,0,480
live,1011,12224536911871,12224537070372,12224537142117,12224537869261,0.071745,0.727144,0.95739,0.158501,0.684384,0,480
live,1012,12224546911871,12224547051611,12224547130300,12224547868676,0.078689,0.738376,0.956805,0.13974,0.695904,0,480
live,1013,12224556911871,12224557049778,12224557126899,12224557853819,0.077121,0.72692,0.941948,0.137907,0.684544,0,480
live,1014,12224566911871,12224567047721,12224567122186,12224567847570,0.074465,0.725384,0.935699,0.13585,0.683712,0,480
live,1015,12224576911871,12224577052992,12224577122177,12224578193486,0.069185,1.071309,1.281615,0.141121,0.714656,0,480
live,1016,12224586911871,12224587054295,12224587123256,12224588197413,0.068961,1.074157,1.285542,0.142424,0.70448,0,480
live,1017,12224596911871,12224597056335,12224597136592,12224598193084,0.080257,1.056492,1.281213,0.144464,0.7056,0,480
live,1018,12224606911871,12224607055718,12224607151751,12224608229044,0.096033,1.077293,1.317173,0.143847,0.71152,0,480
live,1019,12224616911871,12224617056669,12224617143294,12224618194635,0.086625,1.051341,1.282764,0.144798,0.70224,0,480
