stage,sequence,release_ns,queued_ns,start_ns,end_ns,queue_ms,service_ms,age_ms,dispatch_lag_ms,thread_cpu_ms,beam_index,output_samples
live,463,12758172794397,12758172948532,12758173008789,12758177092939,0.060257,4.08415,4.298542,0.154135,3.863584,0,480
live,464,12758182794397,12758182954297,12758183020826,12758186546953,0.066529,3.526127,3.752556,0.1599,3.45712,0,480
live,465,12758192794397,12758192943741,12758193004862,12758196964659,0.061121,3.959797,4.170262,0.149344,3.829536,3,480
live,466,12758202794397,12758202969890,12758203047171,12758208105510,0.077281,5.058339,5.311113,0.175493,4.145824,3,480
live,467,12758212794397,12758212949511,12758213001511,12758215916910,0.052,2.915399,3.122513,0.155114,2.873344,3,480
live,468,12758222794397,12758222951819,12758223019084,12758227198563,0.067265,4.179479,4.404166,0.157422,4.042368,3,480
live,469,12758232794397,12758233027985,12758233102994,12758237388939,0.075009,4.285945,4.594542,0.233588,4.19072,3,480
live,470,12758242794397,12758242994197,12758243073910,12758248445917,0.079713,5.372007,5.65152,0.1998,4.056576,0,480
live,471,12758252794397,12758252947161,12758253000122,12758255923744,0.052961,2.923622,3.129347,0.152764,2.867424,3,480
live,472,12758262794397,12758262948509,12758263021406,12758267494618,0.072897,4.473212,4.700221,0.154112,4.333408,3,480
live,473,12758272794397,12758272973986,12758273130308,12758277381597,0.156322,4.251289,4.5872,0.179589,4.15792,3,480
live,474,12758282794397,12758283001735,12758283080840,12758288691827,0.079105,5.610987,5.89743,0.207338,4.250496,3,480
live,475,12758292794397,12758292953387,12758293005932,12758295899794,0.052545,2.893862,3.105397,0.15899,2.8528,0,480
live,476,12758302794397,12758302943568,12758303014929,12758306871908,0.071361,3.856979,4.077511,0.149171,3.797536,0,480
live,477,12758312794397,12758312946932,12758313006741,12758315917052,0.059809,2.910311,3.122655,0.152535,2.86448,0,480
live,478,12758322794397,12758322955545,12758323027450,12758328898280,0.071905,5.87083,6.103883,0.161148,4.6688,1,480
live,479,12758332794397,12758332987422,12758333080415,12758338881932,0.092993,5.801517,6.087535,0.193025,4.566816,3,480
live,480,12758342794397,12758342974626,12758343084356,12758350083617,0.10973,6.999261,7.28922,0.180229,5.819456,3,480
live,481,12758352794397,12758352976231,12758353051464,12758356590263,0.075233,3.538799,3.795866,0.181834,3.456576,3,480
live,482,12758362794397,12758362954987,12758363096205,12758368807513,0.141218,5.711308,6.013116,0.16059,3.983584,2,480
live,483,12758372794397,12758372954992,12758373092370,12758377673038,0.137378,4.580668,4.878641,0.160595,3.584096,2,480
live,484,12758382794397,12758382960405,12758383043446,12758386307649,0.083041,3.264203,3.513252,0.166008,3.168384,1,480
live,485,12758392794397,12758392931833,12758392993018,12758396907245,0.061185,3.914227,4.112848,0.137436,3.204832,0,480
live,486,12758402794397,12758402943613,12758403030879,12758406672751,0.087266,3.641872,3.878354,0.149216,3.544416,0,480
live,487,12758412794397,12758412957186,12758413032291,12758416799381,0.075105,3.76709,4.004984,0.162789,3.622208,1,480
live,488,12758422794397,12758422953031,12758423016552,12758426817946,0.063521,3.801394,4.023549,0.158634,3.587168,3,480
live,489,12758432794397,12758432944683,12758433010956,12758437307813,0.066273,4.296857,4.513416,0.150286,4.155936,3,480
live,490,12758442794397,12758442956496,12758443024561,12758446683009,0.068065,3.658448,3.888612,0.162099,3.597504,0,480
live,491,12758452794397,12758452940788,12758453005173,12758457146540,0.064385,4.141367,4.352143,0.146391,3.993312,3,480
live,492,12758462794397,12758463028890,12758463111707,12758467371444,0.082817,4.259737,4.577047,0.234493,4.14944,1,480
live,493,12758472794397,12758472949950,12758473010814,12758475960134,0.060864,2.94932,3.165737,0.155553,2.89072,3,480
live,494,12758482794397,12758482949410,12758483014723,12758487721601,0.065313,4.706878,4.927204,0.155013,3.98784,2,480
