accepted,expected_hops,completed_hops,dropped_hops,late_hops,late_percent,age_p99_ms,age_max_ms,service_p95_ms,service_median_ms,replay_expected,replay_completed,replay_dropped,replay_late,people,beams_per_person,candidate_beams,selected_streams,origin_ns,elapsed_s,process_cpu_percent_one_core,shared_history_bytes,backend,threads,modeled_live_access_MB_s,sampled_rss_peak_bytes,sampled_rss_increase_bytes,cupy_reserved_bytes,cupy_used_bytes,directory
False,1500,1500,0,21,1.4,11.913771239999997,14.493347,5.9518804,4.4878955000000005,15,15,0,0,8,4,32,8,17818091702603,15.068779381,48.149750773851835,1169408,gpu,4,261.4444010619363,1378816000,1251602432,46897152,0,gpu_4t_people8_beams4_round1
False,1500,1500,0,24,1.6,12.542602719999998,18.507516,6.0237774,4.4178145,15,15,0,0,8,4,32,8,17838675576671,15.125615196,46.55183403610598,1169408,gpu,4,260.46200097975833,1376448512,1251868672,46897152,0,gpu_4t_people8_beams4_round2
False,1500,1500,0,26,1.7333333333333334,12.230093269999998,20.349322,6.173021649999999,4.192468,15,15,0,0,16,1,16,16,17858901357005,15.134797842,46.06836332487278,1169408,gpu,4,152.9170078226936,1383399424,1259970560,41269248,0,gpu_4t_people16_beams1_round0
False,1500,1500,0,27,1.8,13.513102329999999,22.60352,6.263357999999999,4.3301015,15,15,0,0,16,1,16,16,17879153813974,15.125812101,46.57545847931423,1169408,gpu,4,153.0078507220774,1379893248,1252503552,41269248,0,gpu_4t_people16_beams1_round1
False,1500,1500,0,36,2.4,16.07291193,22.240612,6.6872526,4.056834,15,15,0,0,16,1,16,16,17899557948263,15.140013142,45.85021739542086,1169408,gpu,4,152.8643323023081,1381138432,1253040128,41269248,0,gpu_4t_people16_beams1_round2
False,1500,1500,0,31,2.066666666666667,15.30734075,19.114072,5.875193049999999,4.258053,15,15,0,0,16,4,64,16,17919921915794,15.075067344,48.688961870449695,1169408,gpu,4,506.36191705227577,1381474304,1258958848,81591808,0,gpu_4t_people16_beams4_round0
False,1500,1500,0,33,2.2,14.731516459999996,19.60242,5.86517215,4.264981,15,15,0,0,16,4,64,16,17939908090262,15.074875532,48.629660458616726,1169408,gpu,4,506.3683599772491,1376382976,1252794368,81591808,0,gpu_4t_people16_beams4_round1
False,1500,1500,0,33,2.2,14.452777329999993,17.431364,5.8674474,4.263749000000001,15,15,0,0,16,4,64,16,17960032235571,15.075911062,48.83565681248483,1169408,gpu,4,506.3335786877037,1386143744,1258729472,81591808,0,gpu_4t_people16_beams4_round2
False,1500,1500,0,30,2.0,13.839934900000001,18.936022,5.943818,4.282613,15,15,0,0,32,1,32,32,17979764119088,15.071443323,48.627518332298806,1169408,gpu,4,290.8069191562722,1402789888,1275080704,81352192,0,gpu_4t_people32_beams1_round0
False,1500,1500,0,31,2.066666666666667,14.324875979999998,19.827704,6.0048782,4.545351999999999,15,15,0,0,32,1,32,32,17999971400097,15.077631426,48.5389755026677,1169408,gpu,4,290.687567308624,1393111040,1265815552,81352192,0,gpu_4t_people32_beams1_round1
False,1500,1500,0,31,2.066666666666667,14.80458247,17.607597,6.0582391499999995,4.374181999999999,15,15,0,0,32,1,32,32,18019956962131,15.074599895,48.81780846606652,1169408,gpu,4,290.7460251368748,1393917952,1266450432,81352192,0,gpu_4t_people32_beams1_round2
False,1500,1500,0,54,3.6,23.33749206,26.49783,5.876681,4.259045,15,15,0,0,32,4,128,32,18040332171473,15.085868156,49.225830479016494,1169408,gpu,4,995.7016622888747,1384685568,1255890944,152595456,0,gpu_4t_people32_beams4_round0
False,1500,1500,0,53,3.533333333333333,23.079229329999997,26.231247,5.8960643500000005,4.248565,15,15,0,0,32,4,128,32,18060653019212,15.090097257,49.1157364828809,1169408,gpu,4,995.4226102175745,1389727744,1260113920,152595456,0,gpu_4t_people32_beams4_round1
False,1500,1500,0,52,3.466666666666667,23.75196652,26.686466,5.897425949999999,4.2865649999999995,15,15,0,0,32,4,128,32,18080817759317,15.08445497,49.36771919973541,1169408,gpu,4,995.7949445222813,1388802048,1261780992,152595456,0,gpu_4t_people32_beams4_round2
False,1500,1500,0,44,2.933333333333333,19.4234539,22.976964,5.77344705,4.265285,15,15,0,0,64,1,64,64,18100661876396,15.084800852,49.7507935098134,1169408,gpu,4,564.8005620750637,1403912192,1282117632,150500352,0,gpu_4t_people64_beams1_round0
False,1500,1500,0,44,2.933333333333333,19.322851059999998,22.455809,5.8606377499999995,4.2595410000000005,15,15,0,0,64,1,64,64,18121003318820,15.080912089,49.57979756854035,1169408,gpu,4,564.9462015108761,1397497856,1267933184,150500352,0,gpu_4t_people64_beams1_round1
False,1500,1500,0,44,2.933333333333333,19.739775549999997,23.797236,5.8369465499999995,4.347542000000001,15,15,0,0,64,1,64,64,18141159774654,15.077192863,50.092093229895106,1169408,gpu,4,565.0855618427596,1400496128,1269653504,150500352,0,gpu_4t_people64_beams1_round2
False,1500,1500,0,108,7.2,42.61450848,46.669198,5.97152685,4.5178484999999995,15,15,0,0,64,4,256,64,18161898401848,15.109289923,48.877064649039234,1169408,gpu,4,1972.0444939403126,1402822656,1273470976,300249088,0,gpu_4t_people64_beams4_round0
False,1500,1500,0,110,7.333333333333333,42.57557498999999,45.562507,5.856786599999999,4.520087999999999,15,15,0,0,64,4,256,64,18182553478591,15.106418579,49.15298358361603,1169408,gpu,4,1972.41932918639,1391329280,1267769344,300249088,0,gpu_4t_people64_beams4_round1
False,1500,1500,0,106,7.066666666666666,42.4174114,46.53515,5.84889765,4.5339765,15,15,0,0,64,4,256,64,18203167535042,15.106315524,48.877027324150866,1169408,gpu,4,1972.4327849939064,1401536512,1271808000,300249088,0,gpu_4t_people64_beams4_round2
