scenario,audio_profile,people,audio_streams,cameras,link_mbps,one_way_ms_assumed,playout_ms_assumed,offered_load_fraction,mean_rate_below_link,network_p50_ms,network_p95_ms,network_max_ms,max_queue_wait_ms,network_deadline_ms,late_frames,frames,source_end_backlog_ms
shared_array_audio_only,flac_8ch_48k24_20ms/noise,64,1,0,20,25,20,0.4533798666666666,True,54.068000000000076,54.07506000000016,54.07999999999998,0.0,100,0,250,9.552565999999985
shared_array_audio_only,flac_8ch_48k24_20ms/noise,64,1,0,50,25,20,0.18135194666666662,True,48.627199999999945,48.63002400000007,48.632000000000076,0.0,100,0,250,4.1163260000001145
shared_array_audio_only,flac_8ch_48k24_20ms/noise,64,1,0,100,25,20,0.09067597333333331,True,46.81360000000008,46.815012000000095,46.81599999999999,0.0,100,0,250,2.3042459999995657
shared_array_audio_only,flac_8ch_48k24_20ms/noise,64,1,0,1000,25,20,0.009067597333333332,True,45.18136000000002,45.18150120000009,45.1816,0.0,100,0,250,0.6733739999997823
shared_array,flac_8ch_48k24_20ms/noise,1,1,1,1,25,20,13.123706666666664,False,30338.491392000004,57518.710992,60498.814873,60300.910873,100,375,375,60506.44599
shared_array,flac_8ch_48k24_20ms/noise,1,1,1,5,25,20,2.6247413333333327,False,4103.700992,7742.94267199999,8131.506886999988,8056.102086999988,100,373,375,8117.684389999987
shared_array,flac_8ch_48k24_20ms/noise,1,1,1,10,25,20,1.3123706666666664,False,822.5474770000002,1522.1219551999943,1601.9472709999932,1541.7448709999935,100,369,375,1572.834373999993
shared_array,flac_8ch_48k24_20ms/noise,1,1,1,20,25,20,0.6561853333333332,True,54.068800000000095,60.96140449999988,64.81199200000006,9.05963999999937,100,0,375,60.27631699999958
shared_array,flac_8ch_48k24_20ms/noise,1,1,1,50,25,20,0.26247413333333325,True,48.62655999999994,50.83287139999982,52.09439200000006,3.618119999999614,100,0,375,55.689196999999524
shared_array,flac_8ch_48k24_20ms/noise,1,1,1,100,25,20,0.13123706666666662,True,46.81319999999996,47.48586589999996,48.340919999999414,1.8042799999991033,100,0,375,54.1601570000001
shared_array,flac_8ch_48k24_20ms/noise,1,1,1,1000,25,20,0.013123706666666663,True,45.18130400000005,45.18154399999999,45.32548799999965,0.17182399999970954,100,0,375,52.7840209999999
shared_array,flac_8ch_48k24_20ms/noise,2,1,1,1,25,20,13.123706666666664,False,30338.491392000004,57518.710992,60498.814873,60300.910873,100,375,375,60506.44599
shared_array,flac_8ch_48k24_20ms/noise,2,1,1,5,25,20,2.6247413333333327,False,4103.700992,7742.94267199999,8131.506886999988,8056.102086999988,100,373,375,8117.684389999987
shared_array,flac_8ch_48k24_20ms/noise,2,1,1,10,25,20,1.3123706666666664,False,822.5474770000002,1522.1219551999943,1601.9472709999932,1541.7448709999935,100,369,375,1572.834373999993
shared_array,flac_8ch_48k24_20ms/noise,2,1,1,20,25,20,0.6561853333333332,True,54.068800000000095,60.96140449999988,64.81199200000006,9.05963999999937,100,0,375,60.27631699999958
shared_array,flac_8ch_48k24_20ms/noise,2,1,1,50,25,20,0.26247413333333325,True,48.62655999999994,50.83287139999982,52.09439200000006,3.618119999999614,100,0,375,55.689196999999524
shared_array,flac_8ch_48k24_20ms/noise,2,1,1,100,25,20,0.13123706666666662,True,46.81319999999996,47.48586589999996,48.340919999999414,1.8042799999991033,100,0,375,54.1601570000001
shared_array,flac_8ch_48k24_20ms/noise,2,1,1,1000,25,20,0.013123706666666663,True,45.18130400000005,45.18154399999999,45.32548799999965,0.17182399999970954,100,0,375,52.7840209999999
shared_array,flac_8ch_48k24_20ms/noise,3,1,1,1,25,20,13.123706666666664,False,30338.491392000004,57518.710992,60498.814873,60300.910873,100,375,375,60506.44599
shared_array,flac_8ch_48k24_20ms/noise,3,1,1,5,25,20,2.6247413333333327,False,4103.700992,7742.94267199999,8131.506886999988,8056.102086999988,100,373,375,8117.684389999987
shared_array,flac_8ch_48k24_20ms/noise,3,1,1,10,25,20,1.3123706666666664,False,822.5474770000002,1522.1219551999943,1601.9472709999932,1541.7448709999935,100,369,375,1572.834373999993
shared_array,flac_8ch_48k24_20ms/noise,3,1,1,20,25,20,0.6561853333333332,True,54.068800000000095,60.96140449999988,64.81199200000006,9.05963999999937,100,0,375,60.27631699999958
shared_array,flac_8ch_48k24_20ms/noise,3,1,1,50,25,20,0.26247413333333325,True,48.62655999999994,50.83287139999982,52.09439200000006,3.618119999999614,100,0,375,55.689196999999524
shared_array,flac_8ch_48k24_20ms/noise,3,1,1,100,25,20,0.13123706666666662,True,46.81319999999996,47.48586589999996,48.340919999999414,1.8042799999991033,100,0,375,54.1601570000001
shared_array,flac_8ch_48k24_20ms/noise,3,1,1,1000,25,20,0.013123706666666663,True,45.18130400000005,45.18154399999999,45.32548799999965,0.17182399999970954,100,0,375,52.7840209999999
shared_array,flac_8ch_48k24_20ms/noise,4,1,1,1,25,20,13.123706666666664,False,30338.491392000004,57518.710992,60498.814873,60300.910873,100,375,375,60506.44599
shared_array,flac_8ch_48k24_20ms/noise,4,1,1,5,25,20,2.6247413333333327,False,4103.700992,7742.94267199999,8131.506886999988,8056.102086999988,100,373,375,8117.684389999987
shared_array,flac_8ch_48k24_20ms/noise,4,1,1,10,25,20,1.3123706666666664,False,822.5474770000002,1522.1219551999943,1601.9472709999932,1541.7448709999935,100,369,375,1572.834373999993
shared_array,flac_8ch_48k24_20ms/noise,4,1,1,20,25,20,0.6561853333333332,True,54.068800000000095,60.96140449999988,64.81199200000006,9.05963999999937,100,0,375,60.27631699999958
shared_array,flac_8ch_48k24_20ms/noise,4,1,1,50,25,20,0.26247413333333325,True,48.62655999999994,50.83287139999982,52.09439200000006,3.618119999999614,100,0,375,55.689196999999524
shared_array,flac_8ch_48k24_20ms/noise,4,1,1,100,25,20,0.13123706666666662,True,46.81319999999996,47.48586589999996,48.340919999999414,1.8042799999991033,100,0,375,54.1601570000001
shared_array,flac_8ch_48k24_20ms/noise,4,1,1,1000,25,20,0.013123706666666663,True,45.18130400000005,45.18154399999999,45.32548799999965,0.17182399999970954,100,0,375,52.7840209999999
shared_array,flac_8ch_48k24_20ms/noise,8,1,1,1,25,20,13.123706666666664,False,30338.491392000004,57518.710992,60498.814873,60300.910873,100,375,375,60506.44599
shared_array,flac_8ch_48k24_20ms/noise,8,1,1,5,25,20,2.6247413333333327,False,4103.700992,7742.94267199999,8131.506886999988,8056.102086999988,100,373,375,8117.684389999987
shared_array,flac_8ch_48k24_20ms/noise,8,1,1,10,25,20,1.3123706666666664,False,822.5474770000002,1522.1219551999943,1601.9472709999932,1541.7448709999935,100,369,375,1572.834373999993
shared_array,flac_8ch_48k24_20ms/noise,8,1,1,20,25,20,0.6561853333333332,True,54.068800000000095,60.96140449999988,64.81199200000006,9.05963999999937,100,0,375,60.27631699999958
shared_array,flac_8ch_48k24_20ms/noise,8,1,1,50,25,20,0.26247413333333325,True,48.62655999999994,50.83287139999982,52.09439200000006,3.618119999999614,100,0,375,55.689196999999524
shared_array,flac_8ch_48k24_20ms/noise,8,1,1,100,25,20,0.13123706666666662,True,46.81319999999996,47.48586589999996,48.340919999999414,1.8042799999991033,100,0,375,54.1601570000001
shared_array,flac_8ch_48k24_20ms/noise,8,1,1,1000,25,20,0.013123706666666663,True,45.18130400000005,45.18154399999999,45.32548799999965,0.17182399999970954,100,0,375,52.7840209999999
shared_array,flac_8ch_48k24_20ms/noise,16,1,1,1,25,20,13.123706666666664,False,30338.491392000004,57518.710992,60498.814873,60300.910873,100,375,375,60506.44599
shared_array,flac_8ch_48k24_20ms/noise,16,1,1,5,25,20,2.6247413333333327,False,4103.700992,7742.94267199999,8131.506886999988,8056.102086999988,100,373,375,8117.684389999987
shared_array,flac_8ch_48k24_20ms/noise,16,1,1,10,25,20,1.3123706666666664,False,822.5474770000002,1522.1219551999943,1601.9472709999932,1541.7448709999935,100,369,375,1572.834373999993
shared_array,flac_8ch_48k24_20ms/noise,16,1,1,20,25,20,0.6561853333333332,True,54.068800000000095,60.96140449999988,64.81199200000006,9.05963999999937,100,0,375,60.27631699999958
shared_array,flac_8ch_48k24_20ms/noise,16,1,1,50,25,20,0.26247413333333325,True,48.62655999999994,50.83287139999982,52.09439200000006,3.618119999999614,100,0,375,55.689196999999524
shared_array,flac_8ch_48k24_20ms/noise,16,1,1,100,25,20,0.13123706666666662,True,46.81319999999996,47.48586589999996,48.340919999999414,1.8042799999991033,100,0,375,54.1601570000001
shared_array,flac_8ch_48k24_20ms/noise,16,1,1,1000,25,20,0.013123706666666663,True,45.18130400000005,45.18154399999999,45.32548799999965,0.17182399999970954,100,0,375,52.7840209999999
shared_array,flac_8ch_48k24_20ms/noise,32,1,1,1,25,20,13.123706666666664,False,30338.491392000004,57518.710992,60498.814873,60300.910873,100,375,375,60506.44599
shared_array,flac_8ch_48k24_20ms/noise,32,1,1,5,25,20,2.6247413333333327,False,4103.700992,7742.94267199999,8131.506886999988,8056.102086999988,100,373,375,8117.684389999987
shared_array,flac_8ch_48k24_20ms/noise,32,1,1,10,25,20,1.3123706666666664,False,822.5474770000002,1522.1219551999943,1601.9472709999932,1541.7448709999935,100,369,375,1572.834373999993
shared_array,flac_8ch_48k24_20ms/noise,32,1,1,20,25,20,0.6561853333333332,True,54.068800000000095,60.96140449999988,64.81199200000006,9.05963999999937,100,0,375,60.27631699999958
shared_array,flac_8ch_48k24_20ms/noise,32,1,1,50,25,20,0.26247413333333325,True,48.62655999999994,50.83287139999982,52.09439200000006,3.618119999999614,100,0,375,55.689196999999524
shared_array,flac_8ch_48k24_20ms/noise,32,1,1,100,25,20,0.13123706666666662,True,46.81319999999996,47.48586589999996,48.340919999999414,1.8042799999991033,100,0,375,54.1601570000001
shared_array,flac_8ch_48k24_20ms/noise,32,1,1,1000,25,20,0.013123706666666663,True,45.18130400000005,45.18154399999999,45.32548799999965,0.17182399999970954,100,0,375,52.7840209999999
shared_array,flac_8ch_48k24_20ms/noise,64,1,1,1,25,20,13.123706666666664,False,30338.491392000004,57518.710992,60498.814873,60300.910873,100,375,375,60506.44599
shared_array,flac_8ch_48k24_20ms/noise,64,1,1,5,25,20,2.6247413333333327,False,4103.700992,7742.94267199999,8131.506886999988,8056.102086999988,100,373,375,8117.684389999987
shared_array,flac_8ch_48k24_20ms/noise,64,1,1,10,25,20,1.3123706666666664,False,822.5474770000002,1522.1219551999943,1601.9472709999932,1541.7448709999935,100,369,375,1572.834373999993
shared_array,flac_8ch_48k24_20ms/noise,64,1,1,20,25,20,0.6561853333333332,True,54.068800000000095,60.96140449999988,64.81199200000006,9.05963999999937,100,0,375,60.27631699999958
shared_array,flac_8ch_48k24_20ms/noise,64,1,1,50,25,20,0.26247413333333325,True,48.62655999999994,50.83287139999982,52.09439200000006,3.618119999999614,100,0,375,55.689196999999524
shared_array,flac_8ch_48k24_20ms/noise,64,1,1,100,25,20,0.13123706666666662,True,46.81319999999996,47.48586589999996,48.340919999999414,1.8042799999991033,100,0,375,54.1601570000001
shared_array,flac_8ch_48k24_20ms/noise,64,1,1,1000,25,20,0.013123706666666663,True,45.18130400000005,45.18154399999999,45.32548799999965,0.17182399999970954,100,0,375,52.7840209999999
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,1,1,1,1,25,20,13.123706666666664,False,30338.491392000004,57518.710992,60498.814873,60300.910873,100,375,375,60506.44599
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,1,1,1,5,25,20,2.6247413333333327,False,4103.700992,7742.94267199999,8131.506886999988,8056.102086999988,100,373,375,8117.684389999987
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,1,1,1,10,25,20,1.3123706666666664,False,822.5474770000002,1522.1219551999943,1601.9472709999932,1541.7448709999935,100,369,375,1572.834373999993
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,1,1,1,20,25,20,0.6561853333333332,True,54.068800000000095,60.96140449999988,64.81199200000006,9.05963999999937,100,0,375,60.27631699999958
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,1,1,1,50,25,20,0.26247413333333325,True,48.62655999999994,50.83287139999982,52.09439200000006,3.618119999999614,100,0,375,55.689196999999524
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,1,1,1,100,25,20,0.13123706666666662,True,46.81319999999996,47.48586589999996,48.340919999999414,1.8042799999991033,100,0,375,54.1601570000001
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,1,1,1,1000,25,20,0.013123706666666663,True,45.18130400000005,45.18154399999999,45.32548799999965,0.17182399999970954,100,0,375,52.7840209999999
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,2,2,2,1,25,20,26.247413333333327,False,63041.28339199998,119724.34823200009,125984.76687300013,125786.86287300014,100,750,750,125992.39799000014
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,2,2,2,5,25,20,5.249482666666665,False,10644.259391999985,20180.071111999987,21207.24367299999,21131.66287299999,100,749,750,21214.87478999999
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,2,2,2,10,25,20,2.6247413333333327,False,4093.7000164999936,7737.221095999994,8131.506886999995,8071.304486999996,100,745,750,8117.684389999994
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,2,2,2,20,25,20,1.3123706666666664,False,817.9688404999968,1515.3678999999963,1601.9472709999968,1549.346070999997,100,735,750,1572.8343739999966
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,2,2,2,50,25,20,0.5249482666666665,True,51.15293899999969,56.325905500000324,60.57279200000006,10.723352000000075,100,0,750,58.747276999999265
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,2,2,2,100,25,20,0.26247413333333325,True,48.05679999999986,49.90795685000007,52.09439200000006,5.154759999999037,100,0,750,55.68919700000041
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,2,2,2,1000,25,20,0.026247413333333327,True,45.30389600000025,45.362975999999904,45.66053599999982,0.5068719999998805,100,0,750,52.93692500000002
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,3,3,3,1,25,20,39.37111999999999,False,95744.07539200003,181929.98547199988,191470.71887299995,191272.81487299994,100,1125,1125,191478.34998999993
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,3,3,3,5,25,20,7.874223999999998,False,17184.817791999958,32617.199551999984,34304.43407299996,34228.85327299996,100,1124,1125,34312.06518999996
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,3,3,3,10,25,20,3.937111999999999,False,7364.910591999978,13954.209055999992,14664.811686999974,14604.609286999974,100,1121,1125,14666.279589999976
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,3,3,3,20,25,20,1.9685559999999995,False,2453.095040999988,4625.011708799995,4864.854486999987,4812.253286999988,100,1115,1125,4843.38678999999
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,3,3,3,50,25,20,0.7874223999999999,True,53.81200000000071,62.12539999999851,69.05119200000006,19.20175200000007,100,0,1125,61.805356999999006
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,3,3,3,100,25,20,0.39371119999999993,True,48.627999999999965,52.659960799999574,56.33359200000006,8.908872000000013,100,0,1125,57.21823700000073
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,3,3,3,1000,25,20,0.03937111999999999,True,45.36264,45.54441120000002,45.995583999999994,0.8419200000000515,100,0,1125,53.089829000000144
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,4,4,4,1,25,20,52.494826666666654,False,128446.86739199985,244136.62246399932,256956.6708729992,256758.76687299923,100,1500,1500,256964.30198999916
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,4,4,4,5,25,20,10.49896533333333,False,23725.376191999974,45055.32774400022,47401.624473000185,47326.04367300018,100,1499,1500,47409.25559000018
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,4,4,4,10,25,20,5.249482666666665,False,10635.189791999983,20171.919832000112,21207.24367300009,21146.95327300009,100,1497,1500,21214.874790000093
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,4,4,4,20,25,20,2.6247413333333327,False,4089.1656164999913,7736.2979760000535,8131.506887000041,8078.905687000041,100,1490,1500,8117.684390000045
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,4,4,4,50,25,20,1.049896533333333,False,168.52204800000143,276.064532799989,302.5378309999872,254.49735099998705,100,1296,1500,270.3668539999864
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,4,4,4,100,25,20,0.5249482666666665,True,50.43779999999974,55.600831999999905,60.57279200000006,13.14807200000001,100,0,1500,58.74727700000104
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,4,4,4,1000,25,20,0.052494826666666654,True,45.45784800000015,45.725856000000746,46.330632000000165,1.1769680000002225,100,0,1500,53.242733000000264
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,8,8,8,1,25,20,104.98965333333331,False,259258.03539200098,492979.1664640033,518900.4788730044,518702.57487300434,100,3000,3000,518908.1099900044
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,8,8,8,5,25,20,20.99793066666666,False,49887.60979200005,94823.83654400028,99790.38607300009,99714.80527300009,100,2999,3000,99798.0171900001
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,8,8,8,10,25,20,10.49896533333333,False,23716.306592000023,45054.42030400014,47401.62447300005,47341.33407300005,100,2997,3000,47409.255590000044
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,8,8,8,20,25,20,5.249482666666665,False,10630.654992000012,20171.46611200007,21207.243673000023,21154.598473000024,100,2994,3000,21214.874790000023
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,8,8,8,50,25,20,2.099793066666666,False,2776.5193764999904,5244.274343999984,5518.184966999964,5470.144486999964,100,2974,3000,5498.246309999969
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,8,8,8,100,25,20,1.049896533333333,False,167.60453499999778,274.80866599999604,302.5378309999827,256.0175909999831,100,2582,3000,270.3668539999855
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,8,8,8,1000,25,20,0.10498965333333331,True,45.77298000000003,46.45165120000018,47.67082400000085,2.5171600000009065,100,0,3000,53.854349000000745
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,16,16,16,1,25,20,209.97930666666662,False,520880.3713919984,990664.2544639991,1042788.0948729941,1042590.190872994,100,6000,6000,1042795.725989994
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,16,16,16,5,25,20,41.99586133333332,False,102212.07699200002,194360.85414399696,204567.9092729974,204492.3284729974,100,5999,6000,204575.5403899974
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,16,16,16,10,25,20,20.99793066666666,False,49878.540192,94822.92910399847,99790.38607299868,99730.0956729987,100,5997,6000,99798.01718999869
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,16,16,16,20,25,20,10.49896533333333,False,23711.771792000007,45053.96658399923,47401.62447299934,47348.97927299934,100,5994,6000,47409.25558999934
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,16,16,16,50,25,20,4.199586133333332,False,8011.710751999912,15196.129656000046,15971.472647000064,15923.432167000065,100,5981,6000,15975.998630000046
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,16,16,16,100,25,20,2.099793066666666,False,2775.6124164999546,5244.152208000025,5518.184967000035,5471.664727000035,100,5948,6000,5498.246310000026
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,16,16,16,1000,25,20,0.20997930666666662,True,46.63187999999836,48.19804145000013,50.398712000000415,5.197544000002274,100,0,6000,55.07758100000171
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,32,32,32,1,25,20,419.95861333333323,False,1044125.0433920068,1986034.4304639967,2090563.3268730193,2090365.4228730192,100,12000,12000,2090570.9579900193
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,32,32,32,5,25,20,83.99172266666665,False,206861.01139199905,393434.88934400113,414122.9556729976,414047.3748729976,100,11999,12000,414130.5867899975
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,32,32,32,10,25,20,41.99586133333332,False,102203.00739199953,194359.94670400058,204567.90927299878,204507.61887299878,100,11997,12000,204575.5403899988
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,32,32,32,20,25,20,20.99793066666666,False,49874.00539199976,94822.4753840003,99790.38607299939,99737.74087299939,100,11994,12000,99798.0171899994
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,32,32,32,50,25,20,8.399172266666664,False,18476.604192000363,35099.99259200115,36923.8721530017,36875.8140730017,100,11985,12000,36931.5032700017
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,32,32,32,100,25,20,4.199586133333332,False,8010.803792000181,15196.038956000584,15971.472647000814,15924.952407000812,100,11961,12000,15975.998630000851
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,32,32,32,1000,25,20,0.41995861333333323,True,48.36390000000145,52.48894644999894,57.18143200000077,11.93896000000072,100,0,12000,57.52404500000363
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,64,64,64,1,25,20,839.9172266666665,False,2090614.387391928,3976774.7824637806,4186113.7908728006,4185915.886872801,100,24000,24000,4186121.4219898004
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,64,64,64,5,25,20,167.9834453333333,False,416158.8801919862,791582.9597439826,833233.0484730045,833157.4676730045,100,23999,24000,833240.6795900046
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,64,64,64,10,25,20,83.99172266666665,False,206851.94179199304,393433.98190399125,414122.95567300223,414062.66527300223,100,23997,24000,414130.5867900022
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,64,64,64,20,25,20,41.99586133333332,False,102198.47259199654,194359.49298399562,204567.9092730011,204515.26407300108,100,23994,24000,204575.5403900011
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,64,64,64,50,25,20,16.798344533333328,False,39406.39107200023,74914.79963199969,78834.88143299814,78786.82335299814,100,23985,24000,78842.51254999815
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,64,64,64,100,25,20,8.399172266666664,False,18475.69723200014,35099.90184799986,36923.872152999094,36877.34311299909,100,23970,24000,36931.50326999909
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,64,64,64,1000,25,20,0.8399172266666665,True,53.03041149999295,62.15369670000768,70.74687200000147,25.504400000001425,100,0,24000,62.41697300000748
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,1,1,0,1,25,20,9.664,False,21811.640000000043,41227.66400000021,43385.000000000226,43146.72000000022,100,250,250,43340.000000000226
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,1,1,0,5,25,20,1.9327999999999999,False,2406.3279999999922,4496.732799999946,4728.999999999941,4645.343999999941,100,249,250,4683.999999999941
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,1,1,0,10,25,20,0.9663999999999999,True,64.32799999999979,64.328,64.328,0.0,100,0,250,19.32799999999979
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,1,1,0,20,25,20,0.48319999999999996,True,54.663999999999895,54.664,54.664,0.0,100,0,250,9.663999999999895
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,1,1,0,50,25,20,0.19328,True,48.865600000000136,48.865600000000136,48.865600000000136,0.0,100,0,250,3.8656000000001356
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,1,1,0,100,25,20,0.09664,True,46.93280000000007,46.93280000000007,46.93280000000007,0.0,100,0,250,1.9327999999996237
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,1,1,0,1000,25,20,0.009663999999999999,True,45.19327999999996,45.19328000000041,45.19328000000041,0.0,100,0,250,0.19328000000040646
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,2,1,0,1,25,20,9.664,False,21811.640000000043,41227.66400000021,43385.000000000226,43146.72000000022,100,250,250,43340.000000000226
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,2,1,0,5,25,20,1.9327999999999999,False,2406.3279999999922,4496.732799999946,4728.999999999941,4645.343999999941,100,249,250,4683.999999999941
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,2,1,0,10,25,20,0.9663999999999999,True,64.32799999999979,64.328,64.328,0.0,100,0,250,19.32799999999979
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,2,1,0,20,25,20,0.48319999999999996,True,54.663999999999895,54.664,54.664,0.0,100,0,250,9.663999999999895
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,2,1,0,50,25,20,0.19328,True,48.865600000000136,48.865600000000136,48.865600000000136,0.0,100,0,250,3.8656000000001356
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,2,1,0,100,25,20,0.09664,True,46.93280000000007,46.93280000000007,46.93280000000007,0.0,100,0,250,1.9327999999996237
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,2,1,0,1000,25,20,0.009663999999999999,True,45.19327999999996,45.19328000000041,45.19328000000041,0.0,100,0,250,0.19328000000040646
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,3,1,0,1,25,20,9.664,False,21811.640000000043,41227.66400000021,43385.000000000226,43146.72000000022,100,250,250,43340.000000000226
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,3,1,0,5,25,20,1.9327999999999999,False,2406.3279999999922,4496.732799999946,4728.999999999941,4645.343999999941,100,249,250,4683.999999999941
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,3,1,0,10,25,20,0.9663999999999999,True,64.32799999999979,64.328,64.328,0.0,100,0,250,19.32799999999979
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,3,1,0,20,25,20,0.48319999999999996,True,54.663999999999895,54.664,54.664,0.0,100,0,250,9.663999999999895
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,3,1,0,50,25,20,0.19328,True,48.865600000000136,48.865600000000136,48.865600000000136,0.0,100,0,250,3.8656000000001356
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,3,1,0,100,25,20,0.09664,True,46.93280000000007,46.93280000000007,46.93280000000007,0.0,100,0,250,1.9327999999996237
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,3,1,0,1000,25,20,0.009663999999999999,True,45.19327999999996,45.19328000000041,45.19328000000041,0.0,100,0,250,0.19328000000040646
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,4,1,0,1,25,20,9.664,False,21811.640000000043,41227.66400000021,43385.000000000226,43146.72000000022,100,250,250,43340.000000000226
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,4,1,0,5,25,20,1.9327999999999999,False,2406.3279999999922,4496.732799999946,4728.999999999941,4645.343999999941,100,249,250,4683.999999999941
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,4,1,0,10,25,20,0.9663999999999999,True,64.32799999999979,64.328,64.328,0.0,100,0,250,19.32799999999979
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,4,1,0,20,25,20,0.48319999999999996,True,54.663999999999895,54.664,54.664,0.0,100,0,250,9.663999999999895
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,4,1,0,50,25,20,0.19328,True,48.865600000000136,48.865600000000136,48.865600000000136,0.0,100,0,250,3.8656000000001356
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,4,1,0,100,25,20,0.09664,True,46.93280000000007,46.93280000000007,46.93280000000007,0.0,100,0,250,1.9327999999996237
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,4,1,0,1000,25,20,0.009663999999999999,True,45.19327999999996,45.19328000000041,45.19328000000041,0.0,100,0,250,0.19328000000040646
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,8,1,0,1,25,20,9.664,False,21811.640000000043,41227.66400000021,43385.000000000226,43146.72000000022,100,250,250,43340.000000000226
shared_array_audio_only,pcm_8ch_48k_24bit_20ms,8,1,0,5,25,20,1.9327999999999999,False,2406.3279999999922,4496.732799999946,4728.999999999941,4645.343999999941,100,249,250,4683.999999999941
