scenario,audio_profile,people,audio_streams,beams_per_person,cameras,payload_mbps,modeled_ipv4_mbps,recommended_link_mbps,reserve_factor,model_basis,video_profile
four_candidates_shared_camera,flac_1ch_48k24_20ms/noise,64,256,4,1,285.1530453333333,308.7056666666666,386.0786799534628,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_20ms/noise,1,1,1,1,4.949525333333333,5.246146666666666,6.754279953462863,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_20ms/noise,2,2,1,2,9.899050666666666,10.492293333333333,13.508559906925726,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_20ms/noise,3,3,1,3,14.848575999999998,15.738439999999999,20.262839860388585,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_20ms/noise,4,4,1,4,19.79810133333333,20.984586666666665,27.01711981385145,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_20ms/noise,8,8,1,8,39.59620266666666,41.96917333333333,54.0342396277029,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_20ms/noise,16,16,1,16,79.19240533333333,83.93834666666666,108.0684792554058,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_20ms/noise,32,32,1,32,158.38481066666665,167.87669333333332,216.1369585108116,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_20ms/noise,64,64,1,64,316.7696213333333,335.75338666666664,432.2739170216232,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_local_vision,flac_1ch_48k24_100ms/speech_like,1,1,1,0,0.8983456,0.9591455999999999,1.1989319999999999,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/speech_like,2,2,1,0,1.7966912,1.9182911999999999,2.3978639999999998,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/speech_like,3,3,1,0,2.6950368,2.8774368,3.596796,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/speech_like,4,4,1,0,3.5933824,3.8365823999999997,4.7957279999999995,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/speech_like,8,8,1,0,7.1867648,7.6731647999999995,9.591455999999999,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/speech_like,16,16,1,0,14.3735296,15.346329599999999,19.182911999999998,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/speech_like,32,32,1,0,28.7470592,30.692659199999998,38.365823999999996,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/speech_like,64,64,1,0,57.4941184,61.385318399999996,76.73164799999999,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_shared_camera,flac_1ch_48k24_100ms/speech_like,1,1,1,1,4.7490336,5.015254933333333,6.465665286796196,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/speech_like,2,2,1,1,5.6473792,5.974400533333332,7.664597286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/speech_like,3,3,1,1,6.5457247999999995,6.933546133333333,8.863529286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/speech_like,4,4,1,1,7.444070399999999,7.892691733333333,10.062461286796196,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/speech_like,8,8,1,1,11.037452799999999,11.729274133333332,14.858189286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/speech_like,16,16,1,1,18.2242176,19.402438933333332,24.449645286796194,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/speech_like,32,32,1,1,32.5977472,34.74876853333333,43.63255728679619,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/speech_like,64,64,1,1,61.344806399999996,65.44142773333333,81.99838128679619,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/speech_like,1,4,4,1,7.444070399999999,7.892691733333333,10.062461286796196,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/speech_like,2,8,4,1,11.037452799999999,11.729274133333332,14.858189286796195,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/speech_like,3,12,4,1,14.6308352,15.565856533333331,19.653917286796197,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/speech_like,4,16,4,1,18.2242176,19.402438933333332,24.449645286796194,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/speech_like,8,32,4,1,32.5977472,34.74876853333333,43.63255728679619,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/speech_like,16,64,4,1,61.344806399999996,65.44142773333333,81.99838128679619,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/speech_like,32,128,4,1,118.8389248,126.82674613333333,158.7300292867962,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/speech_like,64,256,4,1,233.82716159999998,249.5973829333333,312.1933252867962,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/speech_like,1,1,1,1,4.7490336,5.015254933333333,6.465665286796196,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/speech_like,2,2,1,2,9.4980672,10.030509866666666,12.931330573592392,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/speech_like,3,3,1,3,14.247100799999998,15.045764799999999,19.396995860388586,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/speech_like,4,4,1,4,18.9961344,20.06101973333333,25.862661147184784,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/speech_like,8,8,1,8,37.9922688,40.12203946666666,51.72532229436957,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/speech_like,16,16,1,16,75.9845376,80.24407893333333,103.45064458873914,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/speech_like,32,32,1,32,151.9690752,160.48815786666665,206.90128917747828,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/speech_like,64,64,1,64,303.9381504,320.9763157333333,413.80257835495655,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_local_vision,flac_1ch_48k24_100ms/noise,1,1,1,0,1.0680698666666664,1.1410298666666665,1.4262873333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/noise,2,2,1,0,2.1361397333333327,2.282059733333333,2.8525746666666665,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/noise,3,3,1,0,3.204209599999999,3.4230895999999995,4.278861999999999,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/noise,4,4,1,0,4.2722794666666655,4.564119466666666,5.705149333333333,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/noise,8,8,1,0,8.544558933333331,9.128238933333332,11.410298666666666,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/noise,16,16,1,0,17.089117866666662,18.256477866666664,22.820597333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/noise,32,32,1,0,34.178235733333324,36.51295573333333,45.641194666666664,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_local_vision,flac_1ch_48k24_100ms/noise,64,64,1,0,68.35647146666665,73.02591146666666,91.28238933333333,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
selected_beam_shared_camera,flac_1ch_48k24_100ms/noise,1,1,1,1,4.918757866666666,5.197139199999999,6.693020620129529,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/noise,2,2,1,1,5.986827733333332,6.338169066666666,8.119307953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/noise,3,3,1,1,7.0548975999999985,7.479198933333333,9.545595286796196,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/noise,4,4,1,1,8.122967466666665,8.6202288,10.971882620129527,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/noise,8,8,1,1,12.39524693333333,13.184348266666664,16.677031953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/noise,16,16,1,1,20.93980586666666,22.312587199999996,28.087330620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/noise,32,32,1,1,38.02892373333332,40.56906506666666,50.90792795346285,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
selected_beam_shared_camera,flac_1ch_48k24_100ms/noise,64,64,1,1,72.20715946666665,77.0820208,96.54912262012951,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/noise,1,4,4,1,8.122967466666665,8.6202288,10.971882620129527,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/noise,2,8,4,1,12.39524693333333,13.184348266666664,16.677031953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/noise,3,12,4,1,16.667526399999996,17.74846773333333,22.382181286796193,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/noise,4,16,4,1,20.93980586666666,22.312587199999996,28.087330620129528,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/noise,8,32,4,1,38.02892373333332,40.56906506666666,50.90792795346285,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/noise,16,64,4,1,72.20715946666665,77.0820208,96.54912262012951,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/noise,32,128,4,1,140.5636309333333,150.10793226666664,187.83151195346284,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
four_candidates_shared_camera,flac_1ch_48k24_100ms/noise,64,256,4,1,277.2765738666666,296.15975519999995,370.3962906201295,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/noise,1,1,1,1,4.918757866666666,5.197139199999999,6.693020620129529,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/noise,2,2,1,2,9.837515733333332,10.394278399999997,13.386041240259058,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/noise,3,3,1,3,14.756273599999997,15.591417599999998,20.079061860388588,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/noise,4,4,1,4,19.675031466666663,20.788556799999995,26.772082480518115,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/noise,8,8,1,8,39.35006293333333,41.57711359999999,53.54416496103623,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/noise,16,16,1,16,78.70012586666665,83.15422719999998,107.08832992207246,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/noise,32,32,1,32,157.4002517333333,166.30845439999996,214.17665984414492,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots,flac_1ch_48k24_100ms/noise,64,64,1,64,314.8005034666666,332.6169087999999,428.35331968828984,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array_audio_only,flac_8ch_48k24_20ms/speech_like,1,1,0,0,7.208157333333333,7.684829333333333,9.606036666666666,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/speech_like,2,1,0,0,7.208157333333333,7.684829333333333,9.606036666666666,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/speech_like,3,1,0,0,7.208157333333333,7.684829333333333,9.606036666666666,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/speech_like,4,1,0,0,7.208157333333333,7.684829333333333,9.606036666666666,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/speech_like,8,1,0,0,7.208157333333333,7.684829333333333,9.606036666666666,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/speech_like,16,1,0,0,7.208157333333333,7.684829333333333,9.606036666666666,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/speech_like,32,1,0,0,7.208157333333333,7.684829333333333,9.606036666666666,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/speech_like,64,1,0,0,7.208157333333333,7.684829333333333,9.606036666666666,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array,flac_8ch_48k24_20ms/speech_like,1,1,0,1,11.058845333333332,11.740938666666665,14.872769953462864,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/speech_like,2,1,0,1,11.058845333333332,11.740938666666665,14.872769953462864,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/speech_like,3,1,0,1,11.058845333333332,11.740938666666665,14.872769953462864,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/speech_like,4,1,0,1,11.058845333333332,11.740938666666665,14.872769953462864,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/speech_like,8,1,0,1,11.058845333333332,11.740938666666665,14.872769953462864,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/speech_like,16,1,0,1,11.058845333333332,11.740938666666665,14.872769953462864,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/speech_like,32,1,0,1,11.058845333333332,11.740938666666665,14.872769953462864,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/speech_like,64,1,0,1,11.058845333333332,11.740938666666665,14.872769953462864,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/speech_like,1,1,0,1,11.058845333333332,11.740938666666665,14.872769953462864,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/speech_like,2,2,0,2,22.117690666666665,23.48187733333333,29.74553990692573,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/speech_like,3,3,0,3,33.176536,35.222815999999995,44.618309860388585,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/speech_like,4,4,0,4,44.23538133333333,46.96375466666666,59.49107981385146,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/speech_like,8,8,0,8,88.47076266666666,93.92750933333332,118.98215962770291,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/speech_like,16,16,0,16,176.94152533333332,187.85501866666664,237.96431925540583,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/speech_like,32,32,0,32,353.88305066666663,375.7100373333333,475.92863851081165,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/speech_like,64,64,0,64,707.7661013333333,751.4200746666666,951.8572770216233,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array_audio_only,flac_8ch_48k24_20ms/noise,1,1,0,0,8.520397333333332,9.067597333333332,11.334496666666665,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/noise,2,1,0,0,8.520397333333332,9.067597333333332,11.334496666666665,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/noise,3,1,0,0,8.520397333333332,9.067597333333332,11.334496666666665,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/noise,4,1,0,0,8.520397333333332,9.067597333333332,11.334496666666665,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/noise,8,1,0,0,8.520397333333332,9.067597333333332,11.334496666666665,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/noise,16,1,0,0,8.520397333333332,9.067597333333332,11.334496666666665,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/noise,32,1,0,0,8.520397333333332,9.067597333333332,11.334496666666665,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_20ms/noise,64,1,0,0,8.520397333333332,9.067597333333332,11.334496666666665,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array,flac_8ch_48k24_20ms/noise,1,1,0,1,12.371085333333331,13.123706666666664,16.601229953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/noise,2,1,0,1,12.371085333333331,13.123706666666664,16.601229953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/noise,3,1,0,1,12.371085333333331,13.123706666666664,16.601229953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/noise,4,1,0,1,12.371085333333331,13.123706666666664,16.601229953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/noise,8,1,0,1,12.371085333333331,13.123706666666664,16.601229953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/noise,16,1,0,1,12.371085333333331,13.123706666666664,16.601229953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/noise,32,1,0,1,12.371085333333331,13.123706666666664,16.601229953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array,flac_8ch_48k24_20ms/noise,64,1,0,1,12.371085333333331,13.123706666666664,16.601229953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,1,1,0,1,12.371085333333331,13.123706666666664,16.601229953462862,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,2,2,0,2,24.742170666666663,26.247413333333327,33.202459906925725,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,3,3,0,3,37.11325599999999,39.37111999999999,49.80368986038858,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,4,4,0,4,49.484341333333326,52.494826666666654,66.40491981385145,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,8,8,0,8,98.96868266666665,104.98965333333331,132.8098396277029,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,16,16,0,16,197.9373653333333,209.97930666666662,265.6196792554058,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,32,32,0,32,395.8747306666666,419.95861333333323,531.2393585108116,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
independent_robots_raw_array,flac_8ch_48k24_20ms/noise,64,64,0,64,791.7494613333332,839.9172266666665,1062.4787170216232,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,h264_nvenc_4M
shared_array_audio_only,flac_8ch_48k24_100ms/speech_like,1,1,0,0,7.128552533333332,7.582039466666666,9.477549333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/speech_like,2,1,0,0,7.128552533333332,7.582039466666666,9.477549333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/speech_like,3,1,0,0,7.128552533333332,7.582039466666666,9.477549333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/speech_like,4,1,0,0,7.128552533333332,7.582039466666666,9.477549333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
shared_array_audio_only,flac_8ch_48k24_100ms/speech_like,8,1,0,0,7.128552533333332,7.582039466666666,9.477549333333332,1.25,measured codec bytes; modeled IPv4/UDP/security headers; largest average bitrate round for this fixture,none
